,B1F1,B1GSM(X),B1GSM(Y),B1GSM(Z),B1RTN(X),B1RTN(Y),B1RTN(Z)
9792,6.556351184844971,-6.107359886169434,2.3763530254364014,0.18088805675506592,6.10316801071167,-2.393308162689209,-0.055052027106285095
9793,6.64681882858281,-6.413403797149696,1.7073380231857656,-0.35652368068695806,6.410919570922889,-1.6738645315170635,-0.5216798782348742
9794,6.653682804107619,-5.638382339477473,3.4733899116515876,0.6356934428217152,5.631856918334894,-3.5299194812774637,0.28592238426229877
9795,6.680474662780869,-5.832194423675745,3.2478513240812803,0.23294142186624664,5.826486682892054,-3.265107870101772,-0.09174125641599896
9796,6.573290824890135,-5.607796859741202,3.4273190021515005,-0.09608493521806058,5.602147865295401,-3.409942817688003,-0.4374468326568265
9797,6.692861080169678,-5.580930233001709,3.577428102493286,-0.9151366353034973,5.575924396514893,-3.4763119220733643,-1.2675057649612427
9798,6.497902679443393,-5.818907546997099,2.8865276813507244,-0.16008749008182127,5.814234542846708,-2.865827703475965,-0.4461650073528646
9799,6.569973468780475,-4.788360118865925,4.198375892639161,-1.6134893178939282,4.7830783843993725,-4.021964836120612,-2.0258487224578325
9800,6.473403072357093,-4.915703582763414,3.745187330246113,-1.9248321056366948,4.911520767211656,-3.5398156642915124,-2.2895884513856104
9801,6.39586772918703,-4.759829807281468,3.8568998336792513,-1.8359128713608002,4.755363368988011,-3.659682703018238,-2.2125720024109152
9802,6.453384876251221,-4.730032920837402,3.764355182647705,-2.2574663162231445,4.726181983947754,-3.5248894691467285,-2.6226119995117188
9803,6.290110588073752,-4.675070571899439,3.7335058212280585,-1.939448332786509,4.670924377441431,-3.5262982845306756,-2.3031490325927257
9804,6.512736701965306,-4.433852767944325,4.006543827056851,-2.588284111022955,4.429958152770985,-3.731827831268276,-2.9765063762664816
9805,6.596561813354521,-4.4127666473388825,4.124364089965798,-2.6508538246155595,4.408743572235123,-3.842676401138276,-3.0506941795349904
9806,6.552676010131789,-4.3031104087829215,4.205808544158876,-2.593226623535195,4.2988883018493285,-3.929346036910948,-3.001701211929354
9807,6.580249786376953,-3.8498432636260986,4.480566024780273,-2.897507905960083,3.845494031906128,-4.171091079711914,-3.3326408863067627
9808,6.388318347930906,-4.214952087402337,3.755779933929434,-2.9892348289489905,4.211916446685784,-3.4413981437683,-3.350188970565811
9809,6.380749225616421,-4.195059299468926,3.8084203243254913,-2.932907533645744,4.191874504089288,-3.4994398593901774,-3.2994916915894623
9810,6.4010962486268115,-4.302345275879174,3.4871126651762863,-3.208445405960046,4.299999237060814,-3.152089500427145,-3.5409870147704603
9811,6.3078806877135785,-3.907578229904175,3.792641639709342,-3.18165698051459,3.904692316055298,-3.458064842223985,-3.545617818832447
9812,6.494187831878662,-4.212890625,3.648874521255493,-3.3308522701263428,4.2104082107543945,-3.3004839420318604,-3.6792092323303223
9813,6.342818164825496,-4.074243831634707,3.500764179229628,-3.368124055862418,4.072050571441835,-3.149121904373062,-3.7014199733733935
9814,6.310168838500989,-4.022996616363662,3.6094842433930032,-3.2542145729062812,4.020496749878066,-3.2687274932862134,-3.5991409301755755
9815,6.50130777359004,-3.9936477661133045,3.9899580001830994,-3.2238795280455372,3.9904778480530014,-3.650271081924444,-3.6074912548064013
9816,6.4184422492980095,-3.1578437805174913,4.22543210983273,-3.655399131774865,3.1547525882720078,-3.8393835544585886,-4.06138744354244
9817,6.138277530670166,-3.5005502700805664,3.718916177749634,-3.4045357704162598,3.498032808303833,-3.361473798751831,-3.760227680206299
9818,6.3385837554930795,-3.8894265651702247,4.118694114684891,-2.839557933807507,3.8856218814849224,-3.817074394225894,-3.2382487773896425
9819,5.942944049835246,-3.4401182174684175,3.7816623210909945,-3.0213559150691,3.437077856063998,-3.462582111358986,-3.385409355163126
9820,6.256760120391903,-5.5162261009215605,2.0854722976684665,-2.0867624759677557,5.515001583099295,-1.8733797073364,-2.2820447921756406
9821,6.268511104583809,-5.886459350586031,0.5127429842953213,-2.08942909240707,5.887870979309175,-0.3091187447313931,-2.1251924037932226
9822,6.616672515869141,-6.30244779586792,-0.30345258116722107,-1.9905961751937866,6.305117607116699,0.49214115738868713,-1.9438859224319458
9823,6.701051425933828,-6.619549369811883,0.006528676673997917,-1.036067366600764,6.620656871795526,0.0865903422234913,-1.0253371238715965
9824,6.687491130828875,-6.486753654479957,-0.7154568552972693,-1.4566658020020538,6.489530086517311,0.8476651430131905,-1.370835757255636
9825,6.724203109741114,-6.5184314727782375,-1.3040009737013851,-1.0085579872131414,6.521703815460122,1.3877834796904611,-0.86544321775438
9826,6.738473224639672,-6.569382095336698,0.008031544461638092,-1.4949793100356557,6.5709883689878215,0.13161741197129473,-1.4820913791655788
9827,6.635135650634766,-5.750378131866455,2.0035219192504883,-2.63315486907959,5.749887943267822,-1.7370033264160156,-2.81710147857666
9828,6.644193363189881,-5.8877374649049505,-1.8182828903197834,-2.482056093216079,5.893481826782392,2.04964146614072,-2.2799229621888606
9829,6.561377525329709,-5.776718521118415,0.5796582877639926,-3.0486832618710373,5.7790665626528375,-0.27846035659355783,-3.0863890647885595
9830,6.572014236450315,-5.708334445953535,2.298449468613004,-2.2934091567989072,5.706979656219648,-2.0647330760959544,-2.508971548080071
9831,6.691766643524315,-3.6829578399660847,5.556657600402788,-0.5707453787331866,3.6742693424227504,-5.476924133300686,-1.1266839861874793
9832,6.950679779052734,-1.2802653312683105,6.709282875061035,1.2724326848983765,1.2676382064819336,-6.80586051940918,0.588213324546814
9833,7.061786556243946,-0.6563372492795027,7.020805072784439,0.3664327919480677,0.6441797614102402,-7.023005867004385,-0.3452174901964786
9834,6.986804580688466,-0.5974974036217191,6.959371662139881,0.12867619693267665,0.5857028484344939,-6.937728309631324,-0.5755800247193524
9835,6.616565608978228,1.044040060043567,6.506561756133996,0.5374681949609614,-1.055519580841296,-6.525687694549464,-0.12456596791802216
9836,6.682316780089991,-0.585018479823808,6.652768707275086,-0.16890251636462458,0.5740628361699384,-6.602571678161361,-0.8405984044070461
9837,6.661256790161133,-2.2270114421844482,6.213385105133057,-0.8939011693000793,2.217580556869507,-6.0950117111206055,-1.5159043073654175
9838,6.923039436340087,-2.1308738231655453,6.534222888946427,-0.8242224693295193,2.1208299636837333,-6.421083831787035,-1.479120826720868
